6908|1803|0.315|0.0|11.1257155311|62.149.50.138,62.149.50.213,62.149.50.170
49544|45|2.06|0.012|54.9018041544|109.200.218.174,109.200.218.153
25091|5767|1.117|0.001|49.7691180732|46.20.244.225,46.20.254.115,46.20.244.248
4657|1|157.099|157.099|0.0|203.118.12.46
20485|4172|67.7685|0.304|48.1443558197|188.43.3.246,217.150.60.74,217.150.49.186,217.150.50.94,188.43.1.82,188.43.4.90,188.43.1.102,217.150.50.226,217.150.37.2,217.150.63.58,188.43.14.206,217.150.54.190,217.150.49.162,188.43.5.234,188.43.15.30,188.43.6.222,217.150.43.70,217.150.39.58,188.43.9.54,188.43.20.182,217.150.42.46,217.150.62.54,188.43.1.14,188.43.7.222,188.43.23.130,217.150.44.182,217.150.56.138,217.150.44.146,217.150.44.14,217.150.58.154,217.150.54.10,188.43.6.70,188.43.22.9,188.43.2.66,217.150.56.86,217.150.50.250,217.150.62.142,217.150.50.254,188.43.19.82,217.150.61.30,217.150.59.102,217.150.61.78,217.150.52.22,188.43.11.90,217.150.63.246,217.150.45.158,217.150.48.194,217.150.44.174,217.150.52.138,188.43.15.46,217.150.63.138,217.150.59.182,188.43.12.202,217.150.63.34,217.150.61.70,217.150.57.98,217.150.61.214,188.43.16.142,217.150.48.170,217.150.40.254,217.150.52.54,188.43.14.78,188.43.14.222,188.43.10.190,217.150.44.42,217.150.58.34,217.150.54.82,217.150.45.62,217.150.62.114,188.43.6.158,217.150.41.254,217.150.41.98,217.150.57.170,188.43.18.254,217.150.62.70,217.150.61.174,188.43.17.158,217.150.61.154,217.150.37.222,217.150.45.6,188.43.11.190,217.150.57.254,217.150.38.146,188.43.15.110,217.150.40.26,217.150.47.82,217.150.46.162,217.150.59.122,217.150.59.6,217.150.52.254,217.150.44.158,217.150.52.110,188.43.6.154,217.150.52.114,217.150.44.150,217.150.36.18,188.43.8.134
6663|420|16.187|0.063|8.96416341312|31.210.12.33,31.210.12.121,31.210.10.133,31.210.12.233,31.210.11.233,31.210.13.121,31.210.10.53,31.210.10.161
4766|18|142.9735|137.745|2.56621312551|112.174.87.238,112.174.87.250,112.174.87.206,112.174.87.210
56329|325|2.77|0.000999999999999|28.5154907593|46.227.149.254
25098|164|1.261|0.007|46.4360880374|213.230.194.210
6667|925|1.724|0.002|18.0181499032|213.192.191.169
57356|292|0.1085|0.0|1.13335776435|
8365|237|0.382|0.014|4.96889770889|82.195.67.186
