20485|844|136.645|23.888|57.8973062625|188.43.3.246,217.150.59.122,217.150.37.222,217.150.50.254,217.150.61.214,188.43.16.142,217.150.47.206,188.43.14.78,188.43.4.90,188.43.1.102,217.150.50.226,217.150.37.2,217.150.52.54,217.150.63.34,188.43.14.222,217.150.56.30,188.43.14.206,217.150.60.74,188.43.10.190,217.150.49.162,217.150.44.42,217.150.44.182,188.43.15.46,217.150.54.82,188.43.15.30,217.150.42.46,217.150.45.62,188.43.1.226,188.43.6.222,217.150.39.58,217.150.36.18,217.150.57.98,217.150.36.174,188.43.6.158,188.43.5.234,217.150.41.254,188.43.20.182,217.150.52.110,217.150.57.170,188.43.7.222,188.43.18.254,217.150.49.186,217.150.40.26,188.43.17.158,217.150.44.146,217.150.61.154,217.150.61.174,217.150.62.54,217.150.54.10,188.43.22.9,217.150.52.254,188.43.11.190,188.43.2.66,217.150.59.6,217.150.62.114,217.150.50.250,217.150.61.78,217.150.57.254,217.150.54.190,217.150.62.70,217.150.38.146,188.43.23.130,188.43.12.202,217.150.61.30,217.150.47.82,217.150.59.102,217.150.62.142,217.150.52.22,217.150.46.162,217.150.63.58,217.150.63.246,217.150.45.158,217.150.56.86,217.150.56.138,217.150.44.174,217.150.52.138,217.150.44.158,217.150.41.98,217.150.63.138,217.150.52.114,217.150.44.150,188.43.9.42,217.150.44.14
43531|203|10.043|0.15|32.6512161866|91.196.187.21,91.196.187.1,91.196.187.114,91.196.187.5
5650|939|0.691|0.001|7.86759279282|74.40.2.178,74.40.2.174
174|28|72.192|1.521|35.0409203329|38.112.14.126
16409|309|2.754|0.302|33.0713901985|38.103.8.17
7713|55|2.784|0.012|6.80894059225|180.240.192.89,180.240.192.58
12322|743|0.405|0.00299999999999|40.5617626789|212.27.57.14,212.27.58.26
2603|273|0.306|0.0|12.5313913951|109.105.97.143
15412|73|6.736|0.022|13.1889469643|85.95.26.41,85.95.25.149,85.95.26.13,85.95.25.102
11834|189|7.842|0.014|15.1324018621|204.238.76.54
14907|250|0.2055|0.001|24.675635417|208.80.153.205,208.80.155.67,208.80.154.194
6724|154|90.791|0.914|27.9524694525|85.214.0.71,81.169.144.32
6412|37|71.864|4.131|89.0114203227|168.187.171.109,168.187.171.111
6730|118|76.6045|66.235|4.38841559722|212.161.251.178,212.161.251.181
8781|153|0.73|0.00399999999999|7.05254324531|89.211.0.110,89.211.1.106,89.211.2.50
