25091|526|0.489|0.005|2.16369192747|
20485|1015|73.09|27.718|91.1795276107|217.150.60.74,188.43.1.82,188.43.4.90,217.150.50.226,217.150.37.2,217.150.63.58,188.43.14.206,217.150.54.190,217.150.49.162,188.43.5.234,188.43.15.30,188.43.6.222,217.150.43.70,217.150.39.58,188.43.9.54,217.150.37.222,188.43.6.158,188.43.20.182,217.150.42.46,217.150.62.54,188.43.7.222,188.43.23.130,217.150.44.182,217.150.56.138,217.150.44.146,217.150.47.82,217.150.54.10,188.43.6.70,188.43.22.9,188.43.2.66,217.150.50.250,217.150.46.162,217.150.50.254,217.150.61.30,188.43.9.42,217.150.59.102,217.150.61.78,217.150.52.22,217.150.63.246,217.150.45.158,217.150.48.194,217.150.44.174,217.150.52.138,188.43.15.46,188.43.7.10,217.150.63.138,217.150.59.182,188.43.12.202,217.150.63.34,217.150.61.70,217.150.57.98,217.150.61.214,217.150.36.174,217.150.48.170,217.150.52.54,217.150.59.6,188.43.14.222,188.43.10.190,217.150.44.42,217.150.58.34,217.150.54.82,217.150.45.62,217.150.62.114,217.150.49.186,217.150.41.254,217.150.41.98,217.150.57.170,188.43.18.254,217.150.62.70,217.150.61.174,188.43.17.158,217.150.61.154,188.43.16.142,217.150.45.6,188.43.11.190,217.150.57.254,217.150.40.26,217.150.44.14,217.150.62.142,217.150.59.122,217.150.56.86,217.150.44.158,217.150.52.110,217.150.52.114,217.150.44.150,217.150.36.18,188.43.8.134
43531|15|1.493|0.002|8.34451184605|91.196.186.253
197133|1761|2.25|0.0|15.9461532327|178.248.212.46,178.248.212.118,178.248.212.82
30740|2|5.9575|5.745|0.2125|
44053|17|48.852|7.498|40.1990750475|94.127.176.25,94.127.176.21,79.98.215.1
8218|3803|0.708|0.0|15.0350859454|83.167.55.108,83.167.55.22,83.167.52.90,83.167.55.112,83.167.52.29,46.255.176.169,46.255.177.21,83.167.55.116,83.167.55.101,83.167.56.221,83.167.55.58,83.167.55.158,83.167.55.46,46.255.177.177
60444|387|0.964|0.035|19.2244564261|185.30.216.254
7713|1|34.923|34.923|0.0|180.240.192.50
2602|10|5.5845|4.709|0.420678511455|
33835|269|3.079|0.005|43.8808536707|217.169.240.198,217.169.240.194
34863|464|1.4775|0.006|18.9697549054|81.23.47.98,81.23.47.34
199218|609|2.089|0.016|18.0673382548|79.143.136.145
15412|425|12.352|0.005|33.1271496539|62.216.129.174,62.216.128.198
30781|962|0.59|0.0|8.5982841005|85.31.194.71,85.31.194.10,37.110.198.77,85.31.194.90
29246|14|0.801|0.169|6.14228825647|
197696|253|1.49|0.018|20.7544525252|31.170.10.18
50245|3|14.079|13.74|0.684705451677|
8262|28|39.6425|13.4|7.46467441811|82.119.73.137,85.14.2.135
12876|638|2.185|0.004|11.2385155543|195.154.1.102,195.154.1.16,195.154.2.32,195.154.1.100,195.154.1.112
8220|4|9.8345|9.718|0.890924940722|
8784|13|0.214|0.009|6.80864100126|194.117.211.9
20562|70|2.88|0.055|6.01980658289|82.150.154.28
9304|165|17.596|0.855|42.6815222075|118.143.224.82
15965|31|9.97|4.876|30.0206434129|195.43.113.34
13414|2|1.0225|0.717|0.3055|
6762|30|1.39625|0.056|10.9877444309|213.144.183.3
44141|298|3.5665|0.0|6.2347299785|46.31.40.34
8816|35|25.436|15.737|6.870353672|212.45.137.89
8309|198|2.37975|0.022|13.9389620816|62.129.1.85
2686|29|9.444|0.089|16.2337596243|32.119.117.22
41090|323|12.687|5.308|13.1140910868|195.189.64.186,195.189.64.148
31595|3|10.04|6.457|8.25505107327|83.167.165.11
5511|19|0.506|0.033|2.37342528054|
43142|84|6.2825|0.765|30.4281587254|46.227.16.1
8839|72|0.584|0.009|24.2136067495|212.95.64.54
37002|213|13.949|0.333|32.954599945|41.213.128.54,41.213.128.13,41.213.128.6,41.213.128.37,41.213.128.73
197264|148|7.043|0.2395|22.9599966084|178.251.160.189
198290|92|13.245|5.171|4.28153106265|
2200|1479|2.21|0.002|20.0440835475|193.51.177.129,193.51.177.89,193.51.177.114,193.51.177.9,193.51.177.11,193.55.200.5
60868|9|6.426|5.546|0.846462500901|
12826|302|1.2445|0.541|6.5126765386|91.151.64.251
8304|1|2.247|2.247|0.0|
29467|304|10.041|0.006|169.941694317|185.4.125.78,185.4.125.86,185.4.124.209
30889|918|1.7|0.002|38.2631117121|195.214.241.95,195.214.241.9
5410|376|3.4245|0.002|91.5406455075|212.194.171.90,212.194.171.88,212.194.171.141
174|42|1.3915|0.061|64.9928971358|154.54.56.214
39605|550|0.7275|0.001|7.11099603033|158.58.176.198
28855|35|2.026|0.738|39.4224098779|217.24.80.2
3257|2|9.64|0.404|9.236|
37054|130|8.2345|0.103|10.338102628|197.149.9.4,41.188.9.40,41.188.60.214,41.188.60.195
198335|149|1.103|0.009|13.695832203|176.241.248.45
31424|28|12.035|8.065|40.8948829222|77.245.26.254
15557|253|7.917|0.008|46.4385831831|86.66.73.121,84.96.162.65,93.20.74.85,62.39.64.49,93.20.91.197,109.0.117.73,80.118.205.57,86.65.224.233,109.24.130.209,86.66.127.126,84.96.188.50
24776|332|1.3045|0.043|7.11906420145|217.25.179.100
51405|33|8.024|3.438|22.2798107419|46.29.176.110
8399|51|2.042|0.013|5.57730364699|217.74.106.189
16080|282|0.8395|0.004|13.3072959364|80.70.223.2
39122|6|16.9135|13.068|4.49586307682|78.153.192.34
198435|145|7.677|4.037|8.81926163283|82.196.29.34,149.7.4.218
39636|115|20.173|19.038|16.6548413274|89.184.116.25,89.184.116.1
25309|8|19.241|18.804|0.43138656805|194.116.98.2
49375|9|8.226|5.564|2.64497795739|
8400|106|12.75|1.77|9.82412867072|212.200.5.53,212.200.5.77,212.200.5.113
34019|748|1.4575|0.002|17.3949752247|193.164.153.236,193.164.153.238
3303|111|0.459|0.012|2.67663548669|
8426|1308|1.58|0.0|10.292446688|212.43.193.148,212.43.193.198,212.43.193.101,212.43.193.182,212.43.193.157
37100|738|13.6195|0.644|15.71425876|105.16.32.8,105.16.33.8
44788|31|2.063|0.039|5.96091011548|
43646|3|11.777|11.211|6.13402669994|95.81.136.4
59689|378|0.907|0.004|10.2951755723|185.3.128.2
30972|8|12.37|0.061|6.87224017334|
51754|333|0.885|0.147|16.7108493993|46.18.128.2
47872|13|4.1895|0.149|23.4238096454|80.81.194.184
8966|88|26.2875|3.1005|21.369321979|195.229.0.169,195.229.3.147,195.229.0.221,195.229.3.205,195.229.3.207,195.229.0.157,195.229.1.203,195.229.1.201,195.229.4.221,195.229.4.233,195.229.0.227,195.229.4.231,195.229.4.225,195.229.4.223,195.229.4.227,195.229.4.235
39180|37|5.009|0.257|7.23411408741|188.93.42.171
35600|4|0.9855|0.904|0.0463734838027|
1299|5|18.069|7.612|9.51272165892|62.115.54.162
197422|209|11.532|6.742|5.13135448997|91.224.148.1
6939|2816|5.32575|0.0|32.8788352568|184.105.81.78,184.105.213.90,184.105.213.174,216.66.89.65,184.105.222.49,72.52.92.13,184.105.223.254,184.105.222.113,216.66.85.41
3356|1|0.74|0.74|0.0|
20766|580|4.1855|0.00700000000001|46.3916331189|80.67.168.209
57119|158|3.15|0.004|79.0203457727|149.62.152.250
197922|423|3.915|1.32|263.413120277|91.236.255.61
200995|87|1.221|0.134|30.197112817|185.10.16.254
8487|6|0.1645|0.083|1.34452809772|
35625|363|0.606|0.005|14.9528375897|185.39.168.22
9002|881|1.81|0.003|65.9996334643|87.245.252.178,87.245.233.37,87.245.233.186
31019|71|22.227|13.551|8.14876401195|91.228.151.53
34606|21|19.464|19.12|4.91711805745|85.159.176.170
49463|2264|4.372|0.004|18.912648325|46.21.116.3
47242|25|19.579|1.527|40.574952725|81.31.150.237
16191|80|20.158|19.304|4.36530055579|81.30.0.1
31042|143|29.412|20.148|29.5369542442|89.216.5.76,82.117.193.217,89.216.5.94
9036|198|2.118|0.0025|7.08108629083|212.85.138.141
202069|86|6.4415|0.005|5.80659295326|185.71.188.45
43350|21|9.705|0.435|39.9248588153|5.104.136.153,185.107.116.21
34659|54|9.1265|0.04|6.41611120328|83.136.160.154
12644|4|24.343|22.906|1.27329442294|185.66.148.75
21351|88|8.3395|0.125|29.9492640016|185.29.50.126
52075|95|0.254|0.02|0.506806767091|
8560|15|0.574|0.157|12.5213240816|212.227.120.41
200050|52|5.928|0.0275|21.4777709802|185.24.28.2
8565|60|4.1435|0.217|110.605308057|62.244.68.165
41364|3|18.794|18.499|0.145052480924|
34177|464|0.864|0.005|14.3594840008|185.5.109.4,185.5.109.6
