25532|45|2.42|0.011|26.7508982798|217.16.19.45
50289|174|2.067|0.005|18.34319389|62.78.32.19,62.78.32.20
42610|774|1.4095|0.0|19.0892781525|77.37.254.129,77.37.254.93,77.37.250.78,77.37.254.246,77.37.254.197,77.37.250.82,77.37.254.60
49779|201|0.787|0.001|17.562618937|109.72.72.1
39102|95|10.868|0.717|29.4148199885|212.232.64.2,195.78.90.2
41601|28|0.745|0.014|10.2799833773|89.255.95.1
39045|196|1.3845|0.001|28.8806006134|87.237.136.243
8641|11|8.143|0.018|10.9188208079|77.94.164.153
49800|123|46.619|3.987|18.4599962157|46.19.96.165,46.19.96.169,46.19.96.253
15497|9|17.382|2.152|15.5857464442|62.149.8.65
8331|36|7.546|0.509|43.5571988491|195.54.192.2,86.62.124.65
25229|104|27.5065|12.473|11.8832302292|82.144.193.125,77.120.1.41,82.144.193.97,82.144.193.105,77.120.0.153,77.120.1.33
3216|11|0.867|0.127|7.68781136089|
24724|83|40.966|20.752|13.4378255622|212.91.9.73,193.111.37.26,193.111.38.4,212.91.8.94,212.91.8.92,212.91.8.161
48278|3|7.763|7.759|0.516661935462|
34456|197|0.81|0.002|29.4966067994|62.176.20.201,62.176.20.193,62.176.20.205,62.176.20.197
48293|126|0.681|0.001|23.6403359664|94.228.207.38
8359|9|19.106|14.858|1.86332843039|195.34.38.134
2854|1|0.623|0.623|0.0|
47645|5|10.422|1.949|9.66735592807|94.137.64.1
3249|18|0.32|0.007|4.14489571158|
62067|101|15.44|9.945|16.0653545273|37.230.146.1
3252|45|27.565|14.772|13.6301130675|195.177.68.121,195.177.68.125,195.177.68.85,195.177.68.41
35000|35|9.294|2.11|15.9500279566|188.227.25.34,188.227.25.98,188.227.25.17
42682|2|7.2925|7.03|0.2625|
49342|226|1.384|0.001|38.7338720463|178.215.66.145,178.215.75.57
35522|26|1.463|0.606|10.9566846992|194.88.201.242
3267|103|0.938|0.002|35.7490239628|194.85.40.213,194.85.40.133,194.85.40.229
41668|162|19.7155|9.475|1.44369525639|109.194.184.18,109.194.184.30
31430|23|0.57|0.023|10.360264533|78.108.195.229
8905|421|0.943|0.008|16.9673632609|212.34.35.181,212.34.35.25,81.25.61.105
44237|904|2.7635|0.004|16.4183722086|77.51.252.246,77.51.255.5,77.51.254.234,77.51.252.245
43727|508|15.1385|0.341|22.5715900841|178.210.32.57,178.210.33.82,109.106.130.97,178.210.33.17,178.210.33.245,178.210.33.253
48848|81|0.989|0.016|26.4343065376|46.245.168.1
41682|9|26.874|25.914|1.13182949246|109.194.168.30,109.194.168.18
16083|18|0.643|0.094|9.65003162344|89.249.16.0
56534|155|9.655|0.401|21.4331842914|85.143.163.233,185.47.53.245,85.143.185.89
35032|6|15.9265|15.092|91.339479014|85.236.161.73
41691|41|16.543|1.152|2.9146967639|89.221.201.17
25308|61|1.632|0.035|14.3173339771|212.118.50.228
8400|78|58.0115|34.633|11.6474512429|212.200.5.53,212.200.5.77
21219|232|31.587|0.445|18.3175368212|80.91.160.130,93.183.206.185,46.164.128.21,46.164.130.217,80.91.161.142,46.164.151.33
8932|540|52.9235|26.331|26.0582339192|185.48.241.1,185.48.241.73,185.48.241.57,185.48.240.33,185.48.240.17,185.48.240.21,185.48.241.17
34533|188|12.407|3.296|1.19002039933|
50923|16|29.522|28.918|4.21164105811|37.60.16.165
8402|2|10.571|0.669|9.902|89.179.176.118
39153|408|0.683|0.001|12.9009840914|80.253.16.29
35539|206|1.0475|0.002|37.6832749693|93.123.156.26
28917|286|26.9275|0.015|19.5455295551|80.77.167.100,62.140.245.158,62.140.239.244,62.140.239.230,80.77.167.73,93.191.9.89,80.77.167.194,93.191.9.14,80.77.167.16,93.191.9.12,62.140.245.164
9002|14|1.578|0.192|5.7530623877|
3327|206|2.3945|0.017|14.5131390883|212.47.201.104,212.47.201.90
47872|34|38.27475|0.296|21.4926684018|195.208.208.176,195.208.208.223,185.44.116.231
8449|20|2.0695|0.02|12.0397746536|212.42.96.166
41733|48|7.7855|0.243|1.27155059523|
31494|25|0.736|0.107|9.58886284845|80.82.80.118
31500|197|0.651|0.024|21.7985736014|94.124.180.33,94.124.181.249,94.124.181.82,94.124.182.25,109.239.134.69,94.124.182.14,94.124.181.229,94.124.181.134,94.124.183.237,94.124.181.137
34574|1|0.048|0.048|0.0|
50448|412|1.643|0.017|21.0962815437|109.95.208.129,109.95.208.161
8470|14|0.6145|0.088|0.44136835581|
3352|10|0.4435|0.216|16.2619337672|95.124.182.29
31514|632|1.501|0.009|20.0802930498|89.169.216.1,83.217.192.33,89.169.8.1,89.169.160.1,87.228.92.1,5.35.0.1,87.228.102.1,83.217.208.1,87.228.108.1
20764|434|0.968|0.000999999999999|16.6933774672|80.64.96.204,80.64.96.193,80.64.96.200,81.27.254.101,80.64.96.238,81.27.252.179,80.64.102.196,80.64.96.8,81.27.252.136,80.64.96.118,81.27.241.230
6789|54|41.3415|26.74|23.7654483873|80.245.112.11,109.200.131.97,109.200.131.141,109.200.131.1
12578|146|18.6715|12.617|10.8967139177|195.122.0.149,195.13.208.101,195.122.0.158,195.13.166.213,195.122.0.214,195.122.18.249,80.232.187.125,81.198.165.169,195.122.0.166,87.110.252.242,195.13.166.53,195.13.221.105,80.232.146.1,195.122.0.125,195.122.22.241
48347|1|1.23|1.23|0.0|
8997|621|9.021|0.01|28.6301469525|212.48.204.199,212.48.194.151,212.48.204.197,212.48.194.93,212.48.194.115,212.48.198.250,212.48.194.113,212.48.198.238,212.48.198.246,212.48.204.201,212.48.204.203
13094|250|29.645|20.608|23.8862748471|91.221.181.200
28968|164|1.9505|0.013|40.0301488756|62.181.40.57,62.181.43.241,62.181.36.201
50473|14|13.844|0.298|43.1906355272|46.151.158.234
34602|389|1.732|0.006|22.8004367778|77.50.2.71
44843|263|8.018|2.283|19.6885614195|178.236.128.187,178.236.129.254,178.236.130.64
8492|38|2.047|0.078|15.8949865295|79.142.91.105
43317|142|9.1485|0.1|19.0324753107|94.242.0.50
25408|9|10.31|7.057|12.5360674323|109.167.195.151
8515|22|0.987|0.566|42.2128620288|195.42.160.10
41798|2543|37.72|0.055|8.65042493558|91.185.5.190,91.185.5.142,91.185.5.5,91.185.5.233,91.185.5.73,91.185.5.54
9031|202|7.978|0.002|10.4652018979|212.71.11.226,212.71.1.114
52041|312|35.408|3.737|39.4513555157|176.96.191.90,176.96.191.64,128.0.90.182,176.96.191.237
34123|778|1.3895|0.003|18.0040993224|89.222.193.1,89.222.201.9,89.222.201.125,89.222.201.145,89.222.201.121,89.222.238.1,89.222.201.65,188.35.136.41,89.222.201.1,188.35.137.131
15694|4|59.1345|44.678|7.04974046951|217.17.33.58
9039|194|1.497|0.004|21.4767691152|212.83.0.65
51032|2|37.861|26.462|11.399|31.128.159.97
9049|229|7.848|0.173|8.5513488956|188.234.131.217,188.234.157.109
49505|80|1.2765|0.148|19.132533223|95.213.189.1
199524|94|2.7955|0.067|29.9266484068|92.223.122.76,92.223.122.75,92.223.122.84,92.223.122.91,92.223.122.83,92.223.122.92
56679|4|27.883|9.627|14.5103904216|81.3.154.161
42861|10|3.017|0.196|4.0230256288|
50542|79|8.466|3.774|1.54120401642|
50543|49|15.332|13.442|0.335095438549|
39792|188|1.391|0.005|11.4649179335|87.251.135.125,81.91.177.117,81.91.179.137,81.91.177.50
41843|161|34.181|32.224|1.82263226181|109.194.120.18,109.194.120.30
47764|114|1.155|0.016|27.1440703255|94.100.183.184,94.100.182.41,94.100.183.190,94.100.182.43,94.100.183.188
24955|62|1.8105|0.01|9.27846707715|145.255.24.190,145.255.24.90
34687|106|1.806|0.005|16.9837152618|89.248.191.254
199860|53|9.858|5.923|25.6912792539|185.44.12.153
49037|175|18.849|16.177|21.8543515525|95.174.97.1
5518|106|24.06|22.218|25.6625558483|194.19.226.233,78.154.154.165,78.154.153.166,78.154.148.9,194.19.226.114,78.154.154.89
20632|6|9.5115|9.132|6.57196107211|217.195.70.203
51090|133|48.979|7.814|46.6876979313|185.77.193.70
8595|71|1.159|0.026|8.73465380325|195.94.226.90
29076|95|0.988|0.001|31.229331605|89.188.100.253,31.28.19.100
12695|376|1.5515|0.002|17.9520221773|213.248.7.90,213.248.7.54,213.248.3.70,213.248.3.128,213.248.7.88
49048|89|2.781|1.714|0.878639809253|
15772|48|11.0115|4.525|11.4059148097|217.20.161.85,92.60.182.122,217.20.161.6,80.92.226.242
31133|13|1.117|0.576|19.0331787225|78.25.82.57,83.169.199.145,37.29.106.25
24482|50|56.771|18.231|8.99268853236|124.6.36.39,124.6.36.33
44964|130|2.0125|0.414|8.98788258616|93.188.40.229
21414|2|0.995|0.808|0.187|
8615|379|1.574|0.019|38.5314025615|213.85.208.254,213.85.208.250
12714|79|0.607|0.009|10.5981778642|212.1.239.16,212.1.251.36
16300|273|66.517|51.227|19.5442391|217.117.184.249,217.117.184.126
199599|268|1.5945|0.088|16.4295718135|185.79.117.201,185.9.231.21
29107|22|42.9255|27.17|12.5160680741|195.69.84.58
197556|50|36.9305|19.11|9.82514023933|46.227.185.241
13238|100|1.018|0.013|22.0330638811|87.250.239.64,87.250.239.132,213.180.213.89,87.250.239.23,87.250.239.128,87.250.239.63,87.250.239.27,87.250.239.4
5563|56|39.1525|0.234|37.0250019456|87.251.181.49
8636|129|1.47|0.033|10.1367960868|195.112.96.178,195.112.96.182,195.112.96.86
29632|33|8.17|0.075|12.2471085195|62.205.132.36
13249|17|38.2|13.275|14.8715945969|213.133.185.37,213.133.168.53,213.133.163.25,213.133.161.49,213.133.167.57,213.133.160.237
29124|224|1.2225|0.0|23.5873195662|81.200.9.242,81.200.12.210
34248|3|39.092|36.07|1.44454521871|85.90.204.38
48076|27|7.447|6.587|37.019857083|185.37.128.21
21453|182|1.2305|0.009|24.9333687651|94.253.0.145,80.252.128.72
198610|8|9.123|7.519|11.3168394329|91.106.201.189
51669|7|13.498|3.256|8.86339599311|178.159.48.5
43478|76|41.484|39.496|0.876715271676|109.194.88.30,109.194.88.18
61400|41|0.779|0.012|9.21956783033|62.76.88.106,91.227.35.13
15835|220|4.6495|0.007|68.154552586|193.232.226.17,193.232.226.57
35807|116|8.19|2.433|27.1841529307|93.100.192.129
12768|77|18.344|17.533|0.885888526678|212.33.233.91,212.33.233.111
35297|20|14.493|1.101|33.4832032361|193.239.72.129,193.239.72.13
47595|27|0.5965|0.299|22.9421036602|194.85.192.14
9198|213|8.128|0.017|17.7520276096|92.47.144.190,92.47.145.110
52207|82|2.607|0.69|1.11182737475|
35320|19|12.5945|9.369|35.1480201643|80.93.127.142,80.93.127.217
41727|69|21.801|6.469|2.82457935775|109.194.200.30
34300|2|14.824|0.635|14.189|85.93.159.173
44030|66|9.8185|5.069|11.6671506285|176.99.94.5
