29314|11|0.039|0.003|1.07413862472|
30851|223|9.582|1.824|16.8432926366|85.11.66.160,85.11.66.252
20485|404|72.7895|8.104|31.2575277736|188.43.15.46,188.43.3.246,217.150.45.158,217.150.57.98,217.150.61.214,188.43.5.234,217.150.48.170,217.150.50.94,188.43.4.90,188.43.1.102,217.150.50.226,217.150.52.54,217.150.59.6,188.43.14.222,217.150.56.30,188.43.14.206,217.150.60.74,188.43.10.190,217.150.49.162,217.150.44.42,217.150.45.6,217.150.54.82,217.150.44.158,217.150.45.62,188.43.1.226,188.43.6.222,217.150.39.58,188.43.9.54,217.150.62.114,217.150.49.186,217.150.61.78,217.150.52.110,217.150.41.254,217.150.42.46,217.150.57.170,188.43.7.222,217.150.62.54,217.150.62.70,217.150.61.30,188.43.17.158,217.150.44.146,217.150.61.154,217.150.37.222,217.150.61.174,217.150.40.26,188.43.15.30,217.150.54.10,188.43.6.70,188.43.22.9,188.43.11.190,188.43.2.66,217.150.50.250,217.150.62.142,217.150.57.254,188.43.16.142,217.150.38.146,217.150.61.70,188.43.12.202,188.43.7.10,217.150.44.182,188.43.9.42,217.150.59.102,217.150.46.162,217.150.52.22,217.150.47.82,188.43.23.130,217.150.63.58,217.150.59.122,217.150.48.194,217.150.56.138,217.150.44.174,217.150.52.138,188.43.6.158,217.150.41.98,217.150.63.138,217.150.52.114,217.150.44.150,217.150.58.34,217.150.44.14,217.150.63.34
8326|6|6.2185|6.149|1.87880180493|
49544|14|4.577|0.568|5.36413903927|
31242|264|0.6565|0.002|16.015806551|89.25.220.54,89.25.220.41
42763|2|12.2|12.148|0.052|
49420|260|5.9215|2.88|6.42365658472|91.212.242.251
24724|1|1.329|1.329|0.0|
6830|645|2.189|0.0|5.65159480148|84.116.138.102
12824|128|0.8515|0.003|10.7919252843|62.129.251.190,62.129.251.205,62.129.251.149
196890|109|3.706|3.011|26.7719139001|193.19.125.218
6939|343|3.841|0.033|23.3643180655|184.105.81.157,184.105.80.117,184.105.213.225,184.105.80.146,216.66.87.145
15772|325|17.56|2.081|11.9557412363|92.60.185.238,217.20.176.70,217.20.161.26,217.20.162.221,217.20.161.86,217.20.161.158
21021|117|2.036|0.011|9.17707420951|89.228.6.38,89.228.4.171
50599|1|3.278|3.278|0.0|
43679|20|3.662|2.999|9.02367305979|78.28.0.245
12578|987|12.498|3.892|7.34157946088|195.122.0.149,195.122.0.158,87.110.252.242,195.122.0.214,195.13.224.197,195.122.0.166,195.122.0.174,195.13.166.53,80.232.146.1,195.13.208.101,195.122.0.122,195.13.166.213
43939|7|1.702|0.027|5.94871784162|
29553|71|5.812|0.563|7.3723759246|188.246.128.88
16296|191|1.211|0.032|14.9780553046|80.241.128.1
9002|2|14.4965|8.554|5.9425|87.245.232.169
24748|229|4.051|0.002|9.45791986607|212.91.0.10
28978|1|13.627|13.627|0.0|
50606|209|0.65|0.001|7.26175410793|109.196.44.173,109.196.44.177
42927|188|0.437|0.002|9.05237531427|91.189.249.50
42673|749|8.545|7.641|10.3513647318|91.246.70.73
35378|142|2.317|0.822|17.2138971563|77.91.63.190
39603|167|4.161|0.008|6.40879765397|89.108.200.2
50607|3|6.708|6.003|0.650922593111|
8374|95|3.38|0.007|76.3482090898|212.2.99.241,212.2.102.189,212.2.102.174
3255|831|9.778|0.833|11.8786184088|194.44.214.33,194.44.212.89,194.44.128.13,194.44.15.169,194.44.128.121,194.44.136.25,194.44.212.254,194.44.202.9
3257|2|6.4955|1.656|4.8395|
12346|2|14.211|13.985|0.226|
12767|4|21.3415|19.764|0.747700934532|89.233.140.106
39869|13|5.075|4.538|9.00985712671|89.107.153.97
35007|66|6.249|3.37|31.1546014013|195.160.184.11
29632|247|0.332|0.002|9.71049374832|62.205.132.144
13249|1|12.2635|12.2635|0.0|
46786|2|53.6225|53.322|0.3005|204.26.60.1
58307|227|2.913|0.021|4.92577970798|91.227.61.1
20804|103|0.787|0.007|5.28409810006|88.220.31.97,213.172.188.49,213.172.160.138
12741|309|1.705|0.002|11.2457860808|83.238.250.40,83.238.249.65,83.238.251.166
29512|190|8.844|6.526|6.16532517272|195.140.239.237
12618|127|9.228|3.464|30.1798793198|46.238.223.249
20555|84|2.377|0.09|6.90082424128|213.135.44.136
5580|130|1.7385|0.003|4.23803863815|78.152.56.115
24482|15|29.347|25.878|9.29917406846|124.6.36.39,124.6.36.33
47438|1|5.102|5.102|0.0|
39375|117|9.522|2.3|27.8877321249|89.161.64.229,89.161.64.129
5617|1|1.179|1.179|0.0|
29649|20|5.688|5.248|5.90803501407|188.252.6.129
16276|208|0.5785|0.004|31.0905672924|213.251.130.109,213.251.128.114,91.121.215.191
51155|75|1.307|0.011|6.08243627119|178.19.178.5
5588|378|5.761|0.069|19.5345526884|157.25.248.118,195.70.49.149,157.25.248.110,157.25.248.114,194.149.5.17
198230|143|13.477|10.014|6.82063670782|176.58.20.217
51290|158|0.606|0.002|7.47946231373|91.216.191.193
8664|23|0.329|0.01|3.90725995106|
49242|90|10.6475|0.095|10.2934377674|188.121.30.137,188.121.30.253
201054|45|4.994|0.025|11.3372085299|94.246.185.112,94.246.185.86,94.246.185.150
1887|4|0.356|0.048|0.886942500955|
13030|84|2.061|0.005|4.00445977024|77.109.140.255
24806|19|37.652|17.396|27.2790771749|81.2.193.3
58321|76|0.825|0.012|8.111703063|193.242.168.197,185.73.91.41
197480|1|7.06|7.06|0.0|
34409|82|7.4745|1.62|29.6699446043|78.24.161.252
35434|37|6.438|6.354|7.23698218879|93.95.90.73
15851|1|2.022|2.022|0.0|
196844|140|4.2275|0.078|7.11312625352|212.191.237.89,212.191.237.37,212.191.237.69
60781|4|0.1|0.098|0.00129903810568|
41966|145|1.156|0.067|23.9867616784|109.206.192.1
174|1|15.806|15.806|0.0|
48424|120|5.4885|0.005|54.8325962462|188.95.26.169
13110|28|9.7065|3.95|3.15609398463|
12883|199|10.25|0.065|58.889490948|93.178.232.153,93.178.232.137,213.159.254.33,62.221.41.145,93.178.232.177,93.178.232.213,62.221.41.241,93.178.223.249,62.221.41.209,78.111.215.209,62.221.41.201,78.111.215.201,78.111.215.185
8308|236|1.172|0.003|5.35950423434|195.187.255.237
20853|99|0.51|0.003|4.35448718253|80.72.40.105
47223|9|0.559|0.062|1.78506952522|
35320|667|8.056|0.443|13.3531626004|78.154.174.121,80.93.127.170,80.93.127.138
29305|176|8.164|0.97|6.57763496006|194.177.4.1
251|2|16.45|15.622|0.828|
197588|26|6.5695|6.057|5.68813175697|212.106.160.9
9085|375|0.937|0.0|31.7477289853|212.75.123.229,212.75.123.217
3327|7|15.512|14.596|0.576278631588|
